[Header]
Data File Name	D:\2019 KYB\Youngnam CHJ\Data-041.qgd
Output Date	9/6/2019
Output Time	10:54:20 AM

[File Information]
Type	Data File
Generated	4/12/2019 12:27:12 PM
Generated by	Admin
Modified	9/6/2019 10:13:48 AM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Analyzed	4/12/2019 12:29:18 PM
Type	Unknown
Level	4
Sample Name	STD_5ug scan
Sample ID	
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	15
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	D:\2019 KYB\Youngnam CHJ\Data-041.qgd
Method File	D:\2019 KYB\Youngnam CHJ\OA_SCAN nontarget.qgm
Batch File	
Report Format File	REPORT.qgr
Tuning File	C:\GCMSsolution\System\Tune1\20190330.qgt

[File Description]


[MC Peak Table]
# of Peaks	815
Mass	TIC
Peak#	Ret.Time	Proc.From	Proc.To	Mass	Area	Height	A/H	Conc.	Mark	Name	Ret. Index
51.810	4240	0.05
51.812	5158	0.06
51.813	5059	0.06
51.815	4351	0.05
51.817	3128	0.04
51.818	3025	0.04
51.820	2839	0.03
51.822	2318	0.03
51.823	2980	0.04
51.825	3466	0.04
51.827	4055	0.05
51.828	4977	0.06
51.830	4439	0.05
51.832	3702	0.04
51.833	3902	0.05
51.835	3915	0.05
51.837	4253	0.05
51.838	4895	0.06
51.840	5402	0.07
51.842	4970	0.06
51.843	3642	0.04
51.845	2570	0.03
51.847	3088	0.04
51.848	3925	0.05
51.850	4727	0.06
51.852	4742	0.06
51.853	3939	0.05
51.855	3678	0.04
51.857	3353	0.04
51.858	3344	0.04
51.860	3955	0.05
51.862	4566	0.06
51.863	4690	0.06
51.865	3710	0.04
51.867	3408	0.04
51.868	3874	0.05
51.870	3895	0.05
51.872	3591	0.04
51.873	3479	0.04
51.875	2925	0.04
51.877	2250	0.03
51.878	3208	0.04
51.880	5000	0.06
51.882	5251	0.06
51.883	5255	0.06
51.885	6378	0.08
51.887	6240	0.08
51.888	4136	0.05
51.890	3083	0.04
51.892	4649	0.06
51.893	5688	0.07
51.895	4808	0.06
51.897	3056	0.04
51.898	2773	0.03
51.900	4582	0.06
51.902	4382	0.05
51.903	3524	0.04
51.905	3754	0.05
51.907	4852	0.06
51.908	5189	0.06
51.910	4406	0.05
51.912	3900	0.05
51.913	4397	0.05
51.915	4373	0.05
51.917	4121	0.05
51.918	4999	0.06
51.920	5446	0.07
51.922	4560	0.06
51.923	4118	0.05
51.925	4111	0.05
51.927	4562	0.06
51.928	5785	0.07
51.930	5536	0.07
51.932	4113	0.05
51.933	3969	0.05
51.935	4593	0.06
51.937	4377	0.05
51.938	3804	0.05
51.940	3550	0.04
51.942	3818	0.05
51.943	3496	0.04
51.945	3390	0.04
51.947	4545	0.06
51.948	4699	0.06
51.950	4249	0.05
51.952	4513	0.05
51.953	5665	0.07
51.955	6014	0.07
51.957	4887	0.06
51.958	4729	0.06
51.960	4819	0.06
51.962	4309	0.05
51.963	4663	0.06
51.965	4908	0.06
51.967	4631	0.06
51.968	5240	0.06
51.970	5669	0.07
51.972	5319	0.06
51.973	5150	0.06
51.975	5255	0.06
51.977	4706	0.06
51.978	3875	0.05
51.980	3716	0.05
51.982	3245	0.04
51.983	3465	0.04
51.985	4092	0.05
51.987	4437	0.05
51.988	5267	0.06
51.990	5737	0.07
51.992	4781	0.06
51.993	3776	0.05
51.995	4101	0.05
51.997	3864	0.05
51.998	3565	0.04
52.000	4527	0.05
52.002	4752	0.06
52.003	4128	0.05
52.005	4175	0.05
52.007	4360	0.05
52.008	3795	0.05
52.010	3588	0.04
52.012	3597	0.04
52.013	3387	0.04
52.015	3448	0.04
52.017	3029	0.04
52.018	2673	0.03
52.020	3456	0.04
52.022	3885	0.05
52.023	3786	0.05
52.025	3998	0.05
52.027	4180	0.05
52.028	4599	0.06
52.030	4489	0.05
52.032	4018	0.05
52.033	4189	0.05
52.035	3912	0.05
52.037	3225	0.04
52.038	3003	0.04
52.040	3253	0.04
52.042	3359	0.04
52.043	3271	0.04
52.045	3123	0.04
52.047	3678	0.04
52.048	4366	0.05
52.050	3852	0.05
52.052	4275	0.05
52.053	4384	0.05
52.055	4237	0.05
52.057	5077	0.06
52.058	5119	0.06
52.060	4325	0.05
52.062	3277	0.04
52.063	4642	0.06
52.065	6204	0.08
52.067	5507	0.07
52.068	4661	0.06
52.070	4016	0.05
52.072	3774	0.05
52.073	3134	0.04
52.075	3619	0.04
52.077	4545	0.06
52.078	5005	0.06
52.080	4455	0.05
52.082	3921	0.05
52.083	4667	0.06
52.085	5287	0.06
52.087	4096	0.05
52.088	4007	0.05
52.090	4754	0.06
52.092	4454	0.05
52.093	4428	0.05
52.095	3841	0.05
52.097	2580	0.03
52.098	3193	0.04
52.100	4105	0.05
52.102	3910	0.05
52.103	3793	0.05
52.105	3477	0.04
52.107	3144	0.04
52.108	3812	0.05
52.110	4390	0.05
52.112	4199	0.05
52.113	3909	0.05
52.115	4384	0.05
52.117	4956	0.06
52.118	4416	0.05
52.120	3293	0.04
52.122	2993	0.04
52.123	3246	0.04
52.125	2748	0.03
52.127	2888	0.04
52.128	3310	0.04
52.130	3253	0.04
52.132	4178	0.05
52.133	4552	0.06
52.135	3910	0.05
52.137	3874	0.05
52.138	4188	0.05
52.140	4180	0.05
52.142	4507	0.05
52.143	4671	0.06
52.145	4572	0.06
52.147	4179	0.05
52.148	3523	0.04
52.150	3314	0.04
52.152	3574	0.04
52.153	3972	0.05
52.155	3740	0.05
52.157	3240	0.04
52.158	3973	0.05
52.160	4010	0.05
52.162	3588	0.04
52.163	4483	0.05
52.165	5402	0.07
52.167	4624	0.06
52.168	4305	0.05
52.170	5057	0.06
52.172	4545	0.06
52.173	3153	0.04
52.175	2715	0.03
52.177	3049	0.04
52.178	3694	0.04
52.180	4491	0.05
52.182	4398	0.05
52.183	3485	0.04
52.185	4018	0.05
52.187	4713	0.06
52.188	4182	0.05
52.190	3735	0.05
52.192	3870	0.05
52.193	4640	0.06
52.195	5531	0.07
52.197	5679	0.07
52.198	5565	0.07
52.200	5458	0.07
52.202	5628	0.07
52.203	4935	0.06
52.205	3855	0.05
52.207	3249	0.04
52.208	3512	0.04
52.210	4431	0.05
52.212	5552	0.07
52.213	5662	0.07
52.215	4547	0.06
52.217	4497	0.05
52.218	4174	0.05
52.220	4322	0.05
52.222	6242	0.08
52.223	7036	0.09
52.225	4741	0.06
52.227	3562	0.04
52.228	4611	0.06
52.230	4745	0.06
52.232	3720	0.05
52.233	3745	0.05
52.235	3445	0.04
52.237	4375	0.05
52.238	6297	0.08
52.240	4766	0.06
52.242	3139	0.04
52.243	3027	0.04
52.245	3232	0.04
52.247	3799	0.05
52.248	4660	0.06
52.250	4197	0.05
52.252	4505	0.05
52.253	4500	0.05
52.255	3888	0.05
52.257	4115	0.05
52.258	6002	0.07
52.260	7292	0.09
52.262	5968	0.07
52.263	4534	0.05
52.265	3706	0.04
52.267	2971	0.04
52.268	2936	0.04
52.270	3830	0.05
52.272	4082	0.05
52.273	3740	0.05
52.275	2923	0.04
52.277	2777	0.03
52.278	3797	0.05
52.280	4655	0.06
52.282	4007	0.05
52.283	3442	0.04
52.285	3844	0.05
52.287	3232	0.04
52.288	3162	0.04
52.290	3319	0.04
52.292	3495	0.04
52.293	3992	0.05
52.295	3988	0.05
52.297	3918	0.05
52.298	3025	0.04
52.300	2803	0.03
52.302	4161	0.05
52.303	4656	0.06
52.305	4907	0.06
52.307	5102	0.06
52.308	2849	0.03
52.310	4899	0.06
52.312	4490	0.05
52.313	4373	0.05
52.315	4297	0.05
52.317	3208	0.04
52.318	3567	0.04
52.320	3292	0.04
52.322	3131	0.04
52.323	4393	0.05
52.325	4508	0.05
52.327	3262	0.04
52.328	3355	0.04
52.330	5217	0.06
52.332	5487	0.07
52.333	4661	0.06
52.335	4520	0.05
52.337	4020	0.05
52.338	3422	0.04
52.340	3700	0.04
52.342	4361	0.05
52.343	5054	0.06
52.345	4986	0.06
52.347	3627	0.04
52.348	2798	0.03
52.350	2961	0.04
52.352	3119	0.04
52.353	2947	0.04
52.355	3053	0.04
52.357	3044	0.04
52.358	2796	0.03
52.360	2526	0.03
52.362	3298	0.04
52.363	3693	0.04
52.365	3050	0.04
52.367	2925	0.04
52.368	3544	0.04
52.370	3669	0.04
52.372	3389	0.04
52.373	3656	0.04
52.375	4125	0.05
52.377	3491	0.04
52.378	3126	0.04
52.380	3484	0.04
52.382	3778	0.05
52.383	3768	0.05
52.385	3652	0.04
52.387	4098	0.05
52.388	3806	0.05
52.390	3378	0.04
52.392	3886	0.05
52.393	4338	0.05
52.395	4048	0.05
52.397	4121	0.05
52.398	3859	0.05
52.400	4116	0.05
52.402	5384	0.07
52.403	4177	0.05
52.405	2155	0.03
52.407	1820	0.02
52.408	2922	0.04
52.410	3907	0.05
52.412	3861	0.05
52.413	4049	0.05
52.415	4129	0.05
52.417	4431	0.05
52.418	4922	0.06
52.420	4907	0.06
52.422	4942	0.06
52.423	4857	0.06
52.425	4279	0.05
52.427	3902	0.05
52.428	4135	0.05
52.430	4209	0.05
52.432	3706	0.04
52.433	4444	0.05
52.435	3179	0.04
52.437	3088	0.04
52.438	3390	0.04
52.440	3675	0.04
52.442	4048	0.05
52.443	3833	0.05
52.445	3912	0.05
52.447	4637	0.06
52.448	5179	0.06
52.450	4930	0.06
52.452	4030	0.05
52.453	3097	0.04
52.455	4063	0.05
52.457	5121	0.06
52.458	4842	0.06
52.460	4094	0.05
52.462	4045	0.05
52.463	3924	0.05
52.465	3768	0.05
52.467	4502	0.05
52.468	4822	0.06
52.470	5107	0.06
52.472	5006	0.06
52.473	5492	0.07
52.475	5803	0.07
52.477	4460	0.05
52.478	3460	0.04
52.480	4025	0.05
52.482	4746	0.06
52.483	4453	0.05
52.485	3562	0.04
52.487	3326	0.04
52.488	3787	0.05
52.490	3840	0.05
52.492	4478	0.05
52.493	6421	0.08
52.495	6607	0.08
52.497	4800	0.06
52.498	3796	0.05
52.500	4035	0.05
52.502	4059	0.05
52.503	4380	0.05
52.505	4849	0.06
52.507	6227	0.08
52.508	6228	0.08
52.510	4955	0.06
52.512	4707	0.06
52.513	5416	0.07
52.515	5314	0.06
52.517	4086	0.05
52.518	3523	0.04
52.520	4597	0.06
52.522	4663	0.06
52.523	3360	0.04
52.525	3006	0.04
52.527	4161	0.05
52.528	4921	0.06
52.530	4348	0.05
52.532	4526	0.05
52.533	4502	0.05
52.535	3571	0.04
52.537	3104	0.04
52.538	3206	0.04
52.540	3831	0.05
52.542	3832	0.05
52.543	4066	0.05
52.545	4800	0.06
52.547	4481	0.05
52.548	3487	0.04
52.550	3931	0.05
52.552	4085	0.05
52.553	2919	0.04
52.555	2349	0.03
52.557	2650	0.03
52.558	3855	0.05
52.560	5462	0.07
52.562	6449	0.08
52.563	6861	0.08
52.565	6501	0.08
52.567	4831	0.06
52.568	3010	0.04
52.570	2825	0.03
52.572	3538	0.04
52.573	4225	0.05
52.575	4968	0.06
52.577	3871	0.05
52.578	2730	0.03
52.580	3746	0.05
52.582	4535	0.05
52.583	4397	0.05
52.585	3811	0.05
52.587	3975	0.05
52.588	4712	0.06
52.590	4083	0.05
52.592	3396	0.04
52.593	3025	0.04
52.595	2787	0.03
52.597	3378	0.04
52.598	4669	0.06
52.600	6071	0.07
52.602	5369	0.07
52.603	4199	0.05
52.605	4448	0.05
52.607	4459	0.05
52.608	2843	0.03
52.610	2098	0.03
52.612	2752	0.03
52.613	3169	0.04
52.615	2685	0.03
52.617	2523	0.03
52.618	3866	0.05
52.620	4754	0.06
52.622	3964	0.05
52.623	3912	0.05
52.625	4297	0.05
52.627	4093	0.05
52.628	3955	0.05
52.630	4332	0.05
52.632	4614	0.06
52.633	4056	0.05
52.635	3776	0.05
52.637	3908	0.05
52.638	3967	0.05
52.640	4079	0.05
52.642	3712	0.05
52.643	3726	0.05
52.645	4060	0.05
52.647	4298	0.05
52.648	4399	0.05
52.650	3853	0.05
52.652	2961	0.04
52.653	3320	0.04
52.655	4058	0.05
52.657	4545	0.06
52.658	4940	0.06
52.660	4891	0.06
52.662	3860	0.05
52.663	2693	0.03
52.665	2443	0.03
52.667	2988	0.04
52.668	3605	0.04
52.670	3908	0.05
52.672	3180	0.04
52.673	2620	0.03
52.675	3442	0.04
52.677	4559	0.06
52.678	4983	0.06
52.680	4125	0.05
52.682	2914	0.04
52.683	3123	0.04
52.685	3743	0.05
52.687	3871	0.05
52.688	4308	0.05
52.690	4210	0.05
52.692	3609	0.04
52.693	3278	0.04
52.695	3298	0.04
52.697	4495	0.05
52.698	5193	0.06
52.700	3932	0.05
52.702	3079	0.04
52.703	3153	0.04
52.705	3068	0.04
52.707	2934	0.04
52.708	3865	0.05
52.710	4509	0.05
52.712	3736	0.05
52.713	2840	0.03
52.715	2693	0.03
52.717	3960	0.05
52.718	5262	0.06
52.720	5071	0.06
52.722	4012	0.05
52.723	2884	0.03
52.725	3370	0.04
52.727	5166	0.06
52.728	6091	0.07
52.730	4633	0.06
52.732	2994	0.04
52.733	2962	0.04
52.735	3779	0.05
52.737	4500	0.05
52.738	4808	0.06
52.740	4388	0.05
52.742	3950	0.05
52.743	3418	0.04
52.745	3870	0.05
52.747	4763	0.06
52.748	4683	0.06
52.750	4406	0.05
52.752	3385	0.04
52.753	2791	0.03
52.755	3301	0.04
52.757	3463	0.04
52.758	3291	0.04
52.760	3514	0.04
52.762	4238	0.05
52.763	4553	0.06
52.765	4264	0.05
52.767	4561	0.06
52.768	4316	0.05
52.770	3374	0.04
52.772	2525	0.03
52.773	2434	0.03
52.775	3120	0.04
52.777	3339	0.04
52.778	3434	0.04
52.780	4108	0.05
52.782	5288	0.06
52.783	5682	0.07
52.785	4134	0.05
52.787	2791	0.03
52.788	2952	0.04
52.790	3368	0.04
52.792	3389	0.04
52.793	3434	0.04
52.795	3953	0.05
52.797	4622	0.06
52.798	4521	0.05
52.800	4831	0.06
52.802	4979	0.06
52.803	4655	0.06
52.805	4785	0.06
52.807	5221	0.06
52.808	5703	0.07
52.810	4962	0.06
52.812	3484	0.04
52.813	3033	0.04
52.815	3548	0.04
52.817	4373	0.05
52.818	5157	0.06
52.820	4226	0.05
52.822	2476	0.03
52.823	2368	0.03
52.825	3265	0.04
52.827	4832	0.06
52.828	5897	0.07
52.830	4769	0.06
52.832	3899	0.05
52.833	3051	0.04
52.835	2399	0.03
52.837	2537	0.03
52.838	3484	0.04
52.840	4486	0.05
52.842	4177	0.05
52.843	3004	0.04
52.845	2363	0.03
52.847	3072	0.04
52.848	4313	0.05
52.850	3845	0.05
52.852	3568	0.04
52.853	3782	0.05
52.855	4143	0.05
52.857	4121	0.05
52.858	4335	0.05
52.860	4339	0.05
52.862	3442	0.04
52.863	3524	0.04
52.865	3631	0.04
52.867	5154	0.06
52.868	5533	0.07
52.870	4667	0.06
52.872	3113	0.04
52.873	1990	0.02
52.875	2261	0.03
52.877	3650	0.04
52.878	5519	0.07
52.880	6131	0.07
52.882	4240	0.05
52.883	2643	0.03
52.885	2475	0.03
52.887	2062	0.02
52.888	2534	0.03
52.890	3824	0.05
52.892	4338	0.05
52.893	4389	0.05
52.895	4670	0.06
52.897	4725	0.06
52.898	4361	0.05
52.900	3832	0.05
52.902	3720	0.05
52.903	5439	0.07
52.905	5203	0.06
52.907	3946	0.05
52.908	4504	0.05
52.910	4056	0.05
52.912	3539	0.04
52.913	3857	0.05
52.915	3883	0.05
52.917	3958	0.05
52.918	4517	0.05
52.920	4489	0.05
52.922	4695	0.06
52.923	5549	0.07
52.925	4922	0.06
52.927	3710	0.04
52.928	3577	0.04
52.930	3821	0.05
52.932	3892	0.05
52.933	3735	0.05
52.935	4370	0.05
52.937	3768	0.05
52.938	2814	0.03
52.940	3071	0.04
52.942	3173	0.04
52.943	3585	0.04
52.945	4347	0.05
52.947	4259	0.05
52.948	3931	0.05
52.950	3811	0.05
52.952	4862	0.06
52.953	6481	0.08
52.955	6126	0.07
52.957	4608	0.06
52.958	4027	0.05
52.960	4305	0.05
52.962	4531	0.05
52.963	3542	0.04
52.965	2767	0.03
52.967	2793	0.03
52.968	2837	0.03
52.970	3129	0.04
52.972	3121	0.04
52.973	3695	0.04
52.975	4619	0.06
52.977	5191	0.06
52.978	4233	0.05
52.980	3692	0.04
52.982	3934	0.05
52.983	3082	0.04
52.985	2333	0.03
52.987	2209	0.03
52.988	2213	0.03
52.990	1613	0.02
52.992	2620	0.03
52.993	3385	0.04
52.995	4265	0.05
52.997	4506	0.05
52.998	4782	0.06
53.000	4620	0.06
53.002	4645	0.06
53.003	5292	0.06
53.005	4427	0.05
53.007	3807	0.05
53.008	4730	0.06
53.010	4908	0.06
53.012	3844	0.05
53.013	2915	0.04
53.015	3469	0.04
53.017	4365	0.05
53.018	3738	0.05
53.020	2777	0.03
53.022	2673	0.03
53.023	4362	0.05
53.025	5044	0.06
53.027	4552	0.06
53.028	2856	0.03
53.030	2667	0.03
53.032	3322	0.04
53.033	3310	0.04
53.035	3869	0.05
53.037	4462	0.05
53.038	3933	0.05
53.040	3996	0.05
53.042	4724	0.06
53.043	4768	0.06
53.045	5470	0.07
53.047	5207	0.06
53.048	4137	0.05
53.050	4697	0.06
53.052	4529	0.05
53.053	4286	0.05
53.055	6471	0.08
53.057	7160	0.09
53.058	4558	0.06
53.060	2784	0.03
53.062	2818	0.03
53.063	2705	0.03
53.065	3019	0.04
53.067	3722	0.05
53.068	4193	0.05
53.070	3126	0.04
53.072	2661	0.03
53.073	3624	0.04
53.075	4657	0.06
53.077	5138	0.06
53.078	5389	0.07
53.080	5406	0.07
53.082	6893	0.08
53.083	6952	0.08
53.085	5675	0.07
53.087	5730	0.07
53.088	5642	0.07
53.090	5496	0.07
53.092	4996	0.06
53.093	5155	0.06
53.095	5648	0.07
53.097	4648	0.06
53.098	3787	0.05
53.100	4117	0.05
53.102	5018	0.06
53.103	4820	0.06
53.105	4513	0.05
53.107	5465	0.07
53.108	6369	0.08
53.110	5132	0.06
53.112	4151	0.05
53.113	4352	0.05
53.115	4551	0.06
53.117	4964	0.06
53.118	5101	0.06
53.120	4278	0.05
53.122	3475	0.04
53.123	3220	0.04
53.125	2597	0.03
53.127	2551	0.03
53.128	4240	0.05
53.130	5700	0.07
53.132	5181	0.06
53.133	3381	0.04
53.135	2549	0.03
53.137	3576	0.04
53.138	5181	0.06
53.140	5316	0.06
53.142	4478	0.05
53.143	2908	0.04
53.145	2874	0.03
53.147	4309	0.05
53.148	4361	0.05
53.150	4412	0.05
53.152	4411	0.05
53.153	3500	0.04
53.155	4187	0.05
53.157	4397	0.05
53.158	4177	0.05
53.160	4048	0.05
53.162	4420	0.05
53.163	3659	0.04
53.165	0	0.00
53.167	680	0.01
53.168	4033	0.05
53.170	4194	0.05
53.172	4228	0.05
53.173	4094	0.05
53.175	3676	0.04
53.177	4039	0.05
53.178	5130	0.06
53.180	5819	0.07
53.182	6176	0.07
53.183	5023	0.06
53.185	3211	0.04
53.187	2609	0.03
53.188	3046	0.04
53.190	4479	0.05
53.192	5592	0.07
53.193	4808	0.06
53.195	4257	0.05
53.197	5150	0.06
53.198	5909	0.07
53.200	5039	0.06
53.202	4779	0.06
53.203	4735	0.06
53.205	4263	0.05
53.207	3533	0.04
53.208	3652	0.04
53.210	4269	0.05
53.212	4539	0.06
53.213	4873	0.06
53.215	4686	0.06
53.217	4579	0.06
53.218	4459	0.05
53.220	5181	0.06
53.222	5627	0.07
53.223	4622	0.06
53.225	4859	0.06
53.227	7028	0.09
53.228	8146	0.10
53.230	6528	0.08
53.232	4440	0.05
53.233	4819	0.06
53.235	5080	0.06
53.237	3759	0.05
53.238	2935	0.04
53.240	3714	0.05
53.242	5259	0.06
53.243	5293	0.06
53.245	3851	0.05
53.247	3971	0.05
53.248	5196	0.06
53.250	5611	0.07
53.252	5206	0.06
53.253	4065	0.05
53.255	3166	0.04
53.257	3045	0.04
53.258	3352	0.04
53.260	3079	0.04
53.262	2616	0.03
53.263	3635	0.04
53.265	5055	0.06
53.267	4853	0.06
53.268	3489	0.04
53.270	3000	0.04
53.272	4262	0.05
53.273	5236	0.06
53.275	4298	0.05
53.277	3401	0.04
53.278	4198	0.05
53.280	5135	0.06
53.282	4768	0.06
53.283	5114	0.06
53.285	5869	0.07
53.287	4883	0.06
53.288	3479	0.04
53.290	2754	0.03
53.292	3904	0.05
53.293	5202	0.06
53.295	4390	0.05
53.297	3545	0.04
53.298	4677	0.06
53.300	4423	0.05
53.302	2971	0.04
53.303	2733	0.03
53.305	4108	0.05
53.307	6500	0.08
53.308	6245	0.08
53.310	4218	0.05
53.312	4183	0.05
53.313	4616	0.06
53.315	3931	0.05
53.317	3429	0.04
53.318	3340	0.04
53.320	3964	0.05
53.322	5628	0.07
53.323	6788	0.08
53.325	5985	0.07
53.327	4736	0.06
53.328	4405	0.05
53.330	4656	0.06
53.332	4314	0.05
53.333	3193	0.04
53.335	3192	0.04
53.337	3657	0.04
53.338	4196	0.05
53.340	4862	0.06
53.342	5820	0.07
53.343	6579	0.08
53.345	5917	0.07
53.347	4097	0.05
53.348	3610	0.04
53.350	4399	0.05
53.352	4695	0.06
53.353	4014	0.05
53.355	3862	0.05
53.357	5267	0.06
53.358	5922	0.07
53.360	4114	0.05
53.362	3353	0.04
53.363	3618	0.04
53.365	4441	0.05
53.367	3922	0.05
53.368	3656	0.04
53.370	4550	0.06
53.372	4121	0.05
53.373	3872	0.05
53.375	5114	0.06
53.377	6664	0.08
53.378	6752	0.08
53.380	5022	0.06
53.382	3916	0.05
53.383	3204	0.04
53.385	3303	0.04
53.387	4110	0.05
53.388	5371	0.07
53.390	5374	0.07
53.392	3599	0.04
53.393	1832	0.02
53.395	3846	0.05
53.397	3177	0.04
53.398	3051	0.04
53.400	4269	0.05
53.402	4221	0.05
53.403	4767	0.06
53.405	3281	0.04
53.407	4274	0.05
53.408	3968	0.05
53.410	4119	0.05
53.412	4051	0.05
53.413	3492	0.04
53.415	3558	0.04
53.417	3483	0.04
53.418	3600	0.04
53.420	3748	0.05
53.422	3835	0.05
53.423	4098	0.05
53.425	5470	0.07
53.427	5575	0.07
53.428	5350	0.06
53.430	3980	0.05
53.432	3142	0.04
53.433	3078	0.04
53.435	2976	0.04
53.437	3678	0.04
53.438	3594	0.04
53.440	3243	0.04
53.442	3893	0.05
53.443	3860	0.05
53.445	3226	0.04
53.447	3879	0.05
53.448	4823	0.06
53.450	4754	0.06
53.452	4299	0.05
53.453	4362	0.05
53.455	4944	0.06
53.457	4144	0.05
53.458	2770	0.03
53.460	2661	0.03
53.462	2204	0.03
53.463	3118	0.04
53.465	4827	0.06
53.467	4471	0.05
53.468	4103	0.05
53.470	3315	0.04
53.472	3663	0.04
53.473	4972	0.06
53.475	5124	0.06
53.477	5233	0.06
53.478	4969	0.06
53.480	4855	0.06
53.482	5206	0.06
53.483	4702	0.06
53.485	3497	0.04
53.487	2861	0.03
53.488	3394	0.04
53.490	4446	0.05
53.492	5098	0.06
53.493	5227	0.06
53.495	4311	0.05
53.497	4254	0.05
53.498	4137	0.05
53.500	3789	0.05
53.502	3844	0.05
53.503	3680	0.04
53.505	4529	0.05
53.507	5446	0.07
53.508	6444	0.08
53.510	6023	0.07
53.512	5139	0.06
53.513	5382	0.07
53.515	5198	0.06
53.517	5176	0.06
53.518	4948	0.06
53.520	4537	0.06
53.522	3822	0.05
53.523	3061	0.04
53.525	3556	0.04
53.527	4311	0.05
53.528	4861	0.06
53.530	4250	0.05
53.532	3519	0.04
53.533	2997	0.04
53.535	2715	0.03
53.537	2671	0.03
53.538	2516	0.03
53.540	2140	0.03
53.542	2345	0.03
53.543	4014	0.05
53.545	5532	0.07
53.547	5246	0.06
53.548	5058	0.06
53.550	3920	0.05
53.552	2626	0.03
53.553	2896	0.04
53.555	3844	0.05
53.557	4217	0.05
53.558	4237	0.05
53.560	3994	0.05
53.562	4776	0.06
53.563	5514	0.07
53.565	4800	0.06
53.567	3786	0.05
53.568	4069	0.05
53.570	3754	0.05
53.572	3170	0.04
53.573	3705	0.04
53.575	4340	0.05
53.577	5477	0.07
53.578	6033	0.07
53.580	5246	0.06
53.582	5259	0.06
53.583	4667	0.06
53.585	3799	0.05
53.587	3600	0.04
53.588	4269	0.05
53.590	5866	0.07
53.592	6044	0.07
53.593	4780	0.06
53.595	4701	0.06
53.597	4536	0.05
53.598	3856	0.05
53.600	2822	0.03
53.602	3145	0.04
53.603	3673	0.04
53.605	4454	0.05
53.607	4881	0.06
53.608	4467	0.05
53.610	4294	0.05
53.612	4407	0.05
53.613	3971	0.05
53.615	3631	0.04
53.617	3982	0.05
53.618	4284	0.05
53.620	4845	0.06
53.622	5216	0.06
53.623	5693	0.07
53.625	6093	0.07
53.627	5245	0.06
53.628	4092	0.05
53.630	4764	0.06
53.632	5495	0.07
53.633	4650	0.06
53.635	4413	0.05
53.637	4035	0.05
53.638	4468	0.05
53.640	5323	0.06
53.642	4183	0.05
53.643	3871	0.05
53.645	3479	0.04
53.647	2691	0.03
53.648	2448	0.03
53.650	3195	0.04
53.652	4241	0.05
53.653	4013	0.05
53.655	3706	0.04
53.657	3640	0.04
53.658	3496	0.04
53.660	3881	0.05
53.662	4153	0.05
53.663	3849	0.05
53.665	3898	0.05
53.667	3253	0.04
53.668	2504	0.03
53.670	2717	0.03
53.672	3625	0.04
53.673	4597	0.06
53.675	4862	0.06
53.677	4849	0.06
53.678	4485	0.05
53.680	4808	0.06
53.682	5545	0.07
53.683	4446	0.05
53.685	3619	0.04
53.687	4665	0.06
53.688	4548	0.06
53.690	3767	0.05
53.692	3886	0.05
53.693	4662	0.06
53.695	5465	0.07
53.697	5639	0.07
53.698	4540	0.06
53.700	3604	0.04
53.702	4930	0.06
53.703	6360	0.08
53.705	4560	0.06
53.707	4674	0.06
53.708	6490	0.08
53.710	6436	0.08
53.712	5143	0.06
53.713	3566	0.04
53.715	3619	0.04
53.717	4140	0.05
53.718	3787	0.05
53.720	4267	0.05
53.722	4163	0.05
53.723	3216	0.04
53.725	4115	0.05
53.727	6038	0.07
53.728	5288	0.06
53.730	4194	0.05
53.732	4273	0.05
53.733	3840	0.05
53.735	4358	0.05
53.737	5124	0.06
53.738	4560	0.06
53.740	4298	0.05
53.742	4738	0.06
53.743	5311	0.06
53.745	3997	0.05
53.747	3008	0.04
53.748	4260	0.05
53.750	4477	0.05
53.752	4101	0.05
53.753	4645	0.06
53.755	4322	0.05
53.757	4221	0.05
53.758	4596	0.06
53.760	4675	0.06
53.762	4285	0.05
53.763	3633	0.04
53.765	3867	0.05
53.767	4817	0.06
53.768	4918	0.06
53.770	3764	0.05
53.772	2920	0.04
53.773	4011	0.05
53.775	4214	0.05
53.777	3289	0.04
53.778	2987	0.04
53.780	3993	0.05
53.782	4117	0.05
53.783	3503	0.04
53.785	3870	0.05
53.787	3999	0.05
53.788	3892	0.05
53.790	4308	0.05
53.792	4917	0.06
53.793	4529	0.05
53.795	3073	0.04
53.797	3074	0.04
